85,61,113,-24
85,63,114,-22
85,64,115,-21
85,66,116,-19
85,67,117,-18
85,69,118,-16
85,70,119,-15
85,72,120,-13
85,73,121,-12
85,75,122,-10
85,76,123,-9
85,78,124,-7
85,79,125,-6
85,81,126,-4
85,82,127,-3
85,84,128,-1
85,85,129,0
85,87,130,2
85,88,131,3
85,90,132,5
88,93,134,5
93,96,136,3
99,99,138,0
101,100,139,-1
102,102,140,0
102,103,141,1
102,105,142,3
102,106,143,4
102,108,144,6
105,111,146,6
111,114,148,3
117,117,150,0
123,120,152,-3
125,121,153,-4
126,123,154,-3
126,124,155,-2
128,127,157,-1
133,130,159,-3
139,133,161,-6
145,136,163,-9
151,139,165,-12
157,142,167,-15
163,145,169,-18
165,147,170,-18
166,148,171,-18
166,150,172,-16
166,151,173,-15
166,153,174,-13
166,154,175,-12
166,156,176,-10
166,157,177,-9
166,159,178,-7
166,160,179,-6
166,162,180,-4
163,165,182,2
158,162,180,4
152,159,178,7
146,156,176,10
140,153,174,13
134,150,172,16
132,148,171,16
131,147,170,16
131,145,169,14
131,144,168,13
131,142,167,11
131,141,166,10
131,139,165,8
131,138,164,7
131,136,163,5
131,135,162,4
131,133,161,2
131,132,160,1
131,130,159,-1
131,129,158,-2
131,127,157,-4
131,126,156,-5
131,124,155,-7
131,123,154,-8
131,121,153,-10
131,120,152,-11
131,118,151,-13
131,117,150,-14
131,115,149,-16
131,114,148,-17
131,112,147,-19
131,111,146,-20
131,109,145,-22
131,108,144,-23
131,106,143,-25
131,105,142,-26
131,103,141,-28
131,102,140,-29
131,100,139,-31
131,99,138,-32
131,97,137,-34
131,96,136,-35
131,94,135,-37
131,93,134,-38
131,91,133,-40
131,90,132,-41
131,88,131,-43
131,87,130,-44
131,85,129,-46
131,84,128,-47
131,82,127,-49
131,81,126,-50
131,79,125,-52
131,78,124,-53
131,76,123,-55
131,75,122,-56
131,73,121,-58
131,72,120,-59
131,70,119,-61
131,69,118,-62
131,67,117,-64
131,66,116,-65
131,64,115,-67
131,63,114,-68
131,61,113,-70
131,60,112,-71
131,58,111,-73
131,57,110,-74
131,55,109,-76
131,57,108,-74
131,58,107,-73
131,60,106,-71
131,61,105,-70
131,63,104,-68
131,64,103,-67
131,66,102,-65
131,67,101,-64
131,69,100,-62
131,70,99,-61
131,72,98,-59
131,73,97,-58
131,75,96,-56
131,76,95,-55
134,79,93,-55
139,82,91,-57
145,85,89,-60
147,87,88,-60
148,88,87,-60
148,90,86,-58
148,91,85,-57
148,93,84,-55
148,94,83,-54
148,96,82,-52
148,97,81,-51
148,99,82,-49
148,100,83,-48
148,102,84,-46
148,103,85,-45
148,105,86,-43
148,106,87,-42
148,108,88,-40
148,109,89,-39
148,111,90,-37
148,112,91,-36
148,114,92,-34
148,115,93,-33
148,117,94,-31
148,118,95,-30
148,120,96,-28
145,123,98,-22
140,126,100,-14
134,129,102,-5
129,132,104,3
124,135,106,11
118,138,108,20
116,139,109,23
115,141,110,26
115,142,111,27
115,144,112,29
115,145,113,30
118,148,115,30
123,151,117,28
128,154,119,26
133,157,121,24
139,160,123,21
145,163,125,18
151,166,127,15
153,168,128,15
154,169,129,15
154,171,130,17
154,172,131,18
154,174,132,20
154,175,133,21
154,177,134,23
154,178,135,24
154,180,136,26
154,181,137,27
154,183,138,29
154,184,139,30
154,186,140,32
154,187,141,33
154,189,142,35
154,190,143,36
154,192,144,38
154,193,145,39
154,195,146,41
154,196,147,42
154,198,148,44
154,199,149,45
154,201,150,47
154,199,151,45
154,198,152,44
154,196,153,42
154,195,154,41
154,193,155,39
154,192,156,38
154,190,157,36
154,189,158,35
154,187,159,33
154,186,160,32
154,184,161,30
154,183,162,29
154,181,163,27
154,180,164,26
154,178,165,24
154,177,166,23
154,175,167,21
154,174,168,20
154,172,169,18
154,171,170,17
154,169,171,15
157,166,173,9
163,163,175,0
168,160,177,-8
173,157,179,-16
179,154,181,-25
181,153,182,-28
182,151,183,-31
182,150,184,-32
182,148,185,-34
182,147,186,-35
182,145,187,-37
182,144,188,-38
182,142,189,-40
182,141,190,-41
182,139,191,-43
182,138,192,-44
182,136,193,-46
179,133,195,-46
174,130,197,-44
169,127,199,-42
164,124,201,-40
158,121,203,-37
152,118,205,-34
146,115,207,-31
140,114,0,-26
134,131,115,-3
129,133,117,4
124,135,119,11
118,137,121,19
112,139,123,27
106,141,125,35
104,142,126,38
103,143,127,40
103,144,128,41
103,145,129,42
103,146,130,43
103,147,131,44
103,148,132,45
103,149,133,46
103,150,134,47
103,151,135,48
103,152,136,49
103,153,137,50
103,154,138,51
103,155,139,52
103,156,140,53
106,158,142,52
111,160,144,49
117,162,146,45
123,164,148,41
128,166,150,38
133,168,152,35
139,170,154,31
145,172,156,27
151,174,158,23
157,176,160,19
163,178,162,15
168,180,164,12
173,182,166,9
179,184,168,5
185,186,170,1
191,188,172,-3
191,189,173,-2
191,190,174,-1
191,191,175,0
191,192,176,1
191,193,177,2
191,191,176,0
191,190,175,-1
191,188,174,-3
190,185,172,-5
186,182,170,-4
180,179,168,-1
174,176,166,2
169,173,164,4
164,170,162,6
158,167,160,9
152,164,158,12
146,161,156,15
140,158,154,18
134,155,152,21
129,152,150,23
124,149,148,25
118,146,146,28
112,143,144,31
106,140,142,34
100,137,140,37
98,136,139,38
97,134,138,37
97,133,137,36
97,131,136,34
97,130,135,33
97,128,134,31
97,127,133,30
97,125,132,28
97,124,131,27
97,122,130,25
97,121,129,24
97,119,128,22
97,118,127,21
97,116,126,19
97,115,125,18
97,113,124,16
97,112,123,15
97,110,122,13
97,109,121,12
97,107,120,10
97,106,119,9
97,104,118,7
97,103,117,6
97,101,116,4
97,100,115,3
97,98,114,1
97,97,113,0
97,95,112,-2
97,94,111,-3
97,92,110,-5
97,91,109,-6
97,89,108,-8
97,88,107,-9
97,86,106,-11
97,85,105,-12
97,83,104,-14
97,82,103,-15
97,80,102,-17
97,79,101,-18
97,77,100,-20
97,76,99,-21
97,74,98,-23
97,73,97,-24
97,71,96,-26
97,70,95,-27
97,68,94,-29
97,67,93,-30
97,65,92,-32
97,64,91,-33
97,62,90,-35
97,61,89,-36
97,59,88,-38
97,58,87,-39
97,56,86,-41
97,58,85,-39
97,59,84,-38
97,61,83,-36
97,62,82,-35
97,64,81,-33
97,65,80,-32
97,67,79,-30
97,68,78,-29
100,71,76,-29
105,74,76,-31
107,76,77,-31
108,77,78,-31
108,79,79,-29
108,80,80,-28
108,82,81,-26
108,83,82,-25
108,85,83,-23
108,86,84,-22
108,88,85,-20
108,89,86,-19
108,91,87,-17
108,92,88,-16
108,94,89,-14
108,95,90,-13
108,97,91,-11
108,98,92,-10
108,100,93,-8
108,101,94,-7
108,103,95,-5
108,104,96,-4
108,106,97,-2
108,107,98,-1
108,109,99,1
108,110,100,2
108,112,101,4
108,113,102,5
108,115,103,7
111,118,105,7
117,121,107,4
123,124,109,1
125,125,110,0
126,127,111,1
126,128,112,2
126,130,113,4
126,131,114,5
126,133,115,7
128,136,117,8
133,139,119,6
139,142,121,3
141,143,122,2
142,145,123,3
142,146,124,4
142,148,125,6
142,149,126,7
142,151,127,9
142,152,128,10
142,154,129,12
145,157,131,12
147,158,132,11
148,160,133,12
148,161,134,13
148,163,135,15
151,166,137,15
157,169,139,12
163,172,141,9
168,175,143,7
173,178,145,5
175,179,146,4
176,181,147,5
179,184,149,5
185,187,151,2
187,188,152,1
188,190,153,2
188,191,154,3
188,193,155,5
188,194,156,6
188,196,157,8
188,197,158,9
188,199,159,11
188,200,160,12
188,199,161,11
188,197,162,9
188,196,163,8
188,194,164,6
188,193,165,5
188,191,166,3
188,190,167,2
188,188,168,0
188,187,169,-1
185,184,171,-1
180,181,173,1
174,178,175,4
169,175,177,6
164,173,174,9
158,171,171,13
152,169,168,17
146,167,165,21
140,165,162,25
134,163,159,29
129,161,156,32
128,160,155,32
127,159,153,32
127,158,152,31
127,157,150,30
127,156,149,29
127,155,147,28
127,154,146,27
127,153,144,26
127,152,143,25
127,151,141,24
127,150,140,23
127,149,138,22
127,148,137,21
127,147,135,20
127,146,134,19
127,145,132,18
127,144,131,17
127,143,129,16
127,142,128,15
129,140,125,11
133,138,122,5
139,136,119,-3
141,135,117,-6
142,134,116,-8
142,133,114,-9
142,132,113,-10
142,131,111,-11
142,130,110,-12
142,129,108,-13
142,128,107,-14
142,127,105,-15
142,126,104,-16
142,125,102,-17
142,124,101,-18
142,123,99,-19
142,122,98,-20
142,121,96,-21
142,120,95,-22
139,118,92,-21
134,116,89,-18
129,114,86,-15
124,112,83,-12
118,110,80,-8
112,108,80,-4
110,107,81,-3
109,106,83,-3
109,105,84,-4
109,104,86,-5
109,103,87,-6
109,102,89,-7
109,101,90,-8
109,100,92,-9
109,99,93,-10
109,98,95,-11
109,97,96,-12
109,96,98,-13
109,95,99,-14
109,94,101,-15
106,92,104,-14
100,90,107,-10
94,88,110,-6
88,86,113,-2
83,84,116,1
82,83,117,1
81,82,119,1
81,81,120,0
81,80,122,-1
81,79,123,-2
81,78,125,-3
81,77,126,-4
81,76,128,-5
81,75,129,-6
81,74,131,-7
81,73,132,-8
81,72,134,-9
81,71,135,-10
81,70,137,-11
81,69,138,-12
81,68,140,-13
81,67,141,-14
81,66,143,-15
81,65,144,-16
81,64,146,-17
81,63,147,-18
81,62,149,-19
78,60,152,-18
72,58,155,-14
66,56,158,-10
60,58,161,-2
55,60,164,5
55,62,167,7
55,63,168,8
55,64,170,9
55,65,171,10
55,66,173,11
55,67,174,12
55,68,176,13
55,69,177,14
55,70,176,15
55,72,175,17
55,73,174,18
55,75,173,20
56,78,171,22
59,81,169,22
65,84,167,19
71,87,165,16
77,90,163,13
82,93,161,11
87,96,159,9
89,97,158,8
90,99,157,9
90,100,156,10
90,102,155,12
90,103,154,13
90,105,153,15
90,106,152,16
90,108,151,18
90,109,150,19
90,111,149,21
90,112,148,22
90,114,147,24
90,115,146,25
90,117,145,27
90,118,144,28
90,120,143,30
90,121,142,31
90,123,141,33
90,124,140,34
90,126,139,36
90,127,138,37
90,129,137,39
90,130,136,40
90,132,135,42
90,133,134,43
90,135,133,45
90,136,132,46
90,138,131,48
90,139,130,49
90,141,129,51
90,142,128,52
87,145,126,58
83,148,124,65
78,151,122,73
76,153,121,77
75,154,120,79
75,156,119,81
75,157,118,82
75,159,117,84
75,160,116,85
78,163,114,85
82,166,112,84
87,169,110,82
93,172,108,79
99,175,106,76
105,178,104,73
111,181,102,70
117,184,100,67
123,187,98,64
128,190,96,62
133,193,94,60
139,196,92,57
145,199,90,54
151,199,88,48
157,196,86,39
159,195,85,36
160,193,84,33
160,192,85,32
160,190,86,30
160,189,87,29
160,187,88,27
160,186,89,26
160,184,90,24
160,183,91,23
160,181,92,21
160,180,93,20
160,178,94,18
160,177,95,17
160,175,96,15
160,174,97,14
160,172,98,12
160,171,99,11
160,169,100,9
160,168,101,8
160,166,102,6
160,165,103,5
160,163,104,3
160,162,105,2
160,160,106,0
160,159,107,-1
160,157,108,-3
160,156,109,-4
160,154,110,-6
160,153,111,-7
160,151,112,-9
157,148,114,-9
152,145,116,-7
146,142,118,-4
140,139,120,-1
134,136,122,2
129,133,124,4
124,130,126,6
118,127,128,9
112,124,130,12
106,121,132,15
100,118,134,18
98,117,135,19
97,115,136,18
97,114,137,17
97,112,138,15
97,111,139,14
97,109,140,12
97,108,141,11
94,105,143,11
88,102,145,14
83,99,147,16
78,96,149,18
72,93,151,21
66,90,153,24
60,87,155,27
55,84,157,29
55,81,159,26
55,78,161,23
55,75,163,20
55,72,165,17
55,70,166,15
55,69,167,14
55,67,168,12
55,66,169,11
55,64,170,9
55,63,171,8
55,61,172,6
55,60,173,5
55,58,174,3
55,57,175,2
55,55,176,0
55,57,177,2
55,55,175,0
55,57,173,2
55,58,171,3
55,60,169,5
55,61,167,6
55,63,165,8
55,64,163,9
55,66,161,11
55,67,159,12
55,69,157,14
55,70,155,15
55,72,153,17
55,73,151,18
55,75,149,20
55,76,147,21
55,78,145,23
55,79,143,24
55,81,141,26
55,82,139,27
55,84,137,29
55,85,135,30
55,87,133,32
55,88,131,33
55,90,129,35
55,91,127,36
55,93,125,38
55,94,123,39
55,96,121,41
55,97,119,42
55,99,117,44
55,100,115,45
55,102,113,47
56,105,109,49
59,108,105,49
65,111,101,46
71,114,97,43
77,117,93,40
82,120,89,38
87,123,85,36
93,126,85,33
95,127,87,32
96,129,89,33
96,130,91,34
96,132,93,36
96,133,95,37
96,135,97,39
96,136,99,40
96,138,101,42
96,139,103,43
96,141,105,45
96,142,107,46
96,144,109,48
96,145,111,49
96,147,113,51
96,148,115,52
96,150,117,54
96,151,119,55
96,153,121,57
96,154,123,58
99,157,127,58
105,160,131,55
111,163,135,52
117,166,139,49
123,169,143,46
128,172,147,44
133,175,151,42
139,178,155,39
145,181,159,36
151,184,163,33
157,187,167,30
163,190,171,27
168,193,175,25
173,196,179,23
179,199,183,20
185,199,187,14
191,196,191,5
191,193,195,2
191,190,199,-1
191,187,203,-4
191,184,207,-7
191,183,0,-8
191,66,114,-125
191,67,115,-124
191,68,116,-123
191,69,117,-122
191,70,118,-121
191,71,119,-120
191,72,120,-119
191,73,121,-118
191,74,122,-117
191,75,123,-116
191,76,124,-115
191,77,125,-114
191,78,126,-113
191,79,127,-112
191,80,128,-111
191,81,129,-110
191,82,130,-109
191,83,131,-108
191,84,132,-107
191,85,133,-106
191,86,134,-105
191,87,135,-104
191,88,136,-103
191,89,137,-102
191,90,138,-101
191,91,139,-100
191,93,141,-98
191,95,143,-96
191,97,145,-94
191,99,147,-92
191,101,149,-90
190,103,151,-87
186,105,153,-81
180,107,155,-73
174,109,157,-65
169,111,159,-58
164,113,161,-51
158,115,163,-43
152,117,165,-35
146,119,167,-27
140,121,169,-19
134,123,171,-11
129,125,173,-4
124,127,175,3
118,129,177,11
112,131,174,19
106,133,171,27
100,135,168,35
98,136,167,38
97,137,165,40
97,138,164,41
97,139,162,42
97,140,161,43
97,141,159,44
97,142,158,45
97,143,156,46
97,144,155,47
97,145,153,48
97,146,152,49
97,147,150,50
97,148,149,51
97,149,147,52
97,150,146,53
97,151,144,54
100,153,141,53
105,155,138,50
111,157,135,46
117,159,132,42
123,161,129,38
128,163,126,35
133,165,123,32
139,167,120,28
145,169,117,24
151,171,114,20
157,173,111,16
159,174,110,15
160,175,108,15
160,176,107,16
160,177,105,17
160,178,104,18
160,179,102,19
160,180,101,20
160,181,99,21
160,182,98,22
160,183,96,23
160,184,95,24
160,185,93,25
160,186,92,26
160,187,90,27
160,188,89,28
160,189,87,29
160,190,86,30
160,191,84,31
160,192,86,32
160,193,87,33
160,194,89,34
160,195,90,35
160,196,92,36
160,197,93,37
160,198,95,38
160,199,96,39
160,200,98,40
160,199,99,39
160,198,101,38
160,197,102,37
160,196,104,36
160,195,105,35
160,194,107,34
160,193,108,33
160,192,110,32
160,191,111,31
160,190,113,30
160,189,114,29
157,187,117,30
153,184,122,31
157,182,125,25
163,180,128,17
168,178,131,10
169,177,132,8
170,176,134,6
170,175,135,5
170,174,137,4
170,173,138,3
168,171,141,3
164,169,144,5
158,167,147,9
152,165,150,13
146,163,153,17
140,161,156,21
134,159,159,25
129,157,162,28
124,155,165,31
118,153,168,35
112,151,171,39
110,150,173,40
109,149,174,40
109,148,176,39
109,147,177,38
109,146,179,37
112,144,182,32
117,142,185,25
123,140,188,17
128,138,191,10
133,136,194,3
139,134,197,-5
145,132,200,-13
147,131,201,-16
148,130,203,-18
148,129,204,-19
148,128,206,-20
148,127,207,-21
148,126,209,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
148,126,0,-22
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,0,0,-146
146,126,114,-20
146,124,116,-22
146,122,118,-24
146,121,119,-25
146,120,120,-26
146,119,121,-27
146,118,122,-28
146,117,123,-29
146,116,124,-30
146,115,125,-31
146,114,126,-32
146,113,127,-33
146,112,128,-34
146,111,129,-35
146,110,130,-36
146,109,131,-37
146,108,132,-38
146,107,133,-39
146,106,134,-40
143,104,136,-39
138,102,138,-36
132,100,140,-32
126,98,142,-28
121,96,144,-25
116,94,146,-22
110,92,148,-18
104,90,150,-14
98,88,152,-10
92,86,154,-6
86,84,156,-2
80,82,158,2
74,80,160,6
69,78,162,9
64,76,164,12
58,74,166,16
55,72,168,17
55,70,170,15
55,68,172,13
55,66,174,11
55,64,176,9
55,63,177,8
55,66,175,11
55,65,174,10
55,64,172,9
55,63,171,8
55,62,169,7
55,61,168,6
55,60,166,5
55,59,165,4
55,58,163,3
55,57,162,2
55,56,160,1
55,57,159,2
55,58,157,3
55,59,156,4
55,60,154,5
55,61,153,6
55,62,151,7
55,63,150,8
55,64,148,9
55,65,147,10
55,66,145,11
55,67,144,12
55,68,142,13
55,69,141,14
55,70,139,15
55,71,138,16
55,72,136,17
55,73,135,18
55,74,133,19
55,75,132,20
55,76,130,21
55,77,129,22
55,78,127,23
55,79,126,24
55,80,124,25
56,82,121,26
59,84,118,25
65,86,115,21
71,88,112,17
77,90,109,13
82,92,106,10
87,94,103,7
93,96,100,3
99,98,97,-1
105,100,94,-5
111,102,91,-9
117,104,88,-13
123,106,85,-17
128,108,85,-20
133,110,88,-23
139,112,91,-27
145,114,94,-31
151,116,97,-35
157,118,100,-39
163,120,103,-43
165,121,105,-44
166,122,106,-44
166,123,108,-43
166,124,109,-42
166,125,111,-41
166,126,112,-40
166,127,114,-39
166,128,115,-38
166,129,117,-37
166,130,118,-36
166,131,120,-35
166,132,121,-34
166,133,123,-33
166,134,124,-32
166,135,126,-31
166,136,127,-30
166,137,129,-29
166,138,130,-28
166,139,132,-27
166,140,133,-26
166,141,135,-25
166,142,136,-24
166,143,138,-23
166,144,139,-22
166,145,141,-21
166,146,142,-20
166,147,144,-19
166,148,145,-18
166,149,147,-17
166,150,148,-16
166,151,150,-15
166,152,151,-14
166,153,153,-13
166,154,154,-12
166,155,156,-11
166,156,157,-10
166,157,159,-9
166,158,160,-8
166,159,162,-7
166,160,163,-6
166,161,165,-5
166,162,166,-4
166,163,168,-3
166,164,169,-2
166,165,171,-1
166,166,172,0
166,167,174,1
166,168,175,2
166,169,177,3
166,167,176,1
166,166,175,0
166,164,174,-2
166,163,173,-3
166,161,172,-5
166,160,171,-6
166,158,170,-8
166,157,169,-9
166,155,168,-11
166,154,167,-12
166,152,166,-14
166,151,165,-15
166,149,164,-17
166,148,163,-18
166,146,162,-20
163,143,160,-20
158,140,158,-18
152,137,156,-15
146,134,154,-12
140,131,152,-9
134,128,150,-6
129,125,148,-4
124,122,146,-2
118,119,144,1
112,116,142,4
106,113,140,7
100,110,138,10
94,107,136,13
88,104,134,16
83,101,132,18
78,98,130,20
76,97,129,21
75,95,128,20
75,94,127,19
75,92,126,17
75,91,125,16
75,89,124,14
75,88,123,13
75,86,122,11
75,85,121,10
75,83,120,8
75,82,119,7
75,80,118,5
75,79,117,4
75,77,116,2
75,76,115,1
75,74,114,-1
75,73,113,-2
75,71,112,-4
75,70,111,-5
75,68,110,-7
75,67,109,-8
75,65,108,-10
75,64,107,-11
75,62,106,-13
75,61,105,-14
75,59,104,-16
75,58,103,-17
75,56,102,-19
75,58,101,-17
75,59,100,-16
75,61,99,-14
75,62,98,-13
75,64,97,-11
75,65,96,-10
75,67,95,-8
75,68,94,-7
75,70,93,-5
75,71,92,-4
75,73,91,-2
75,74,90,-1
78,77,88,-1
82,80,86,-2
87,83,84,-4
93,86,86,-7
99,89,88,-10
105,92,90,-13
111,95,92,-16
117,98,94,-19
119,100,95,-19
120,101,96,-19
120,103,97,-17
120,104,98,-16
120,106,99,-14
120,107,100,-13
120,109,101,-11
120,110,102,-10
120,112,103,-8
120,113,104,-7
120,115,105,-5
120,116,106,-4
120,118,107,-2
120,119,108,-1
120,121,109,1
120,122,110,2
120,124,111,4
120,125,112,5
120,127,113,7
120,128,114,8
123,131,116,8
128,134,118,6
133,137,120,4
139,140,122,1
145,143,124,-2
151,146,126,-5
157,149,128,-8
163,152,130,-11
168,155,132,-13
169,157,133,-12
170,158,134,-12
170,160,135,-10
170,161,136,-9
170,163,137,-7
170,164,138,-6
170,166,139,-4
170,167,140,-3
170,169,141,-1
170,170,142,0
170,172,143,2
170,173,144,3
170,175,145,5
170,176,146,6
170,178,147,8
170,179,148,9
170,181,149,11
170,182,150,12
170,184,151,14
170,185,152,15
170,187,153,17
170,188,154,18
170,190,155,20
170,191,156,21
170,193,157,23
170,194,158,24
170,196,159,26
170,197,160,27
170,199,161,29
170,200,162,30
170,199,163,29
170,197,164,27
170,196,165,26
170,194,166,24
170,193,167,23
170,191,168,21
170,190,169,20
170,188,170,18
170,187,171,17
168,184,173,16
164,181,175,17
158,178,177,20
152,175,179,23
146,172,181,26
140,169,183,29
134,166,185,32
129,163,187,34
128,161,188,33
127,160,189,33
127,158,190,31
127,157,191,30
127,155,192,28
127,154,193,27
127,152,194,25
127,151,195,24
127,149,196,22
124,146,198,22
118,143,200,25
112,140,202,28
106,137,204,31
104,136,205,32
103,134,206,31
106,131,208,25
111,131,0,20
117,125,115,8
123,123,117,0
128,121,119,-7
133,119,121,-14
139,117,123,-22
145,115,125,-30
147,114,126,-33
148,113,127,-35
148,112,128,-36
148,111,129,-37
148,110,130,-38
148,109,131,-39
148,108,132,-40
148,107,133,-41
148,106,134,-42
148,105,135,-43
148,104,136,-44
148,103,137,-45
148,102,138,-46
145,100,140,-45
140,98,142,-42
134,96,144,-38
129,94,146,-35
124,92,148,-32
118,90,150,-28
112,88,152,-24
106,86,154,-20
100,84,156,-16
94,82,158,-12
88,80,160,-8
83,78,162,-5
78,76,164,-2
72,74,166,2
66,72,168,6
60,70,170,10
55,68,172,13
55,66,174,11
55,64,176,9
55,66,175,11
55,64,172,9
55,63,171,8
55,62,169,7
55,61,168,6
55,60,166,5
55,59,165,4
55,58,163,3
55,57,162,2
55,56,160,1
55,57,159,2
55,58,157,3
55,59,156,4
55,60,154,5
55,61,153,6
55,62,151,7
55,63,150,8
55,64,148,9
55,65,147,10
55,66,145,11
55,67,144,12
55,68,142,13
55,69,141,14
55,70,139,15
55,71,138,16
55,72,136,17
55,73,135,18
55,74,133,19
55,75,132,20
55,76,130,21
55,77,129,22
55,78,127,23
55,79,126,24
55,80,124,25
55,81,123,26
55,82,121,27
55,83,120,28
55,84,118,29
55,85,117,30
55,86,115,31
55,87,114,32
55,88,112,33
56,90,109,34
59,92,106,33
65,94,103,29
71,96,100,25
77,98,97,21
82,100,94,18
87,102,91,15
93,104,88,11
95,105,87,10
96,106,85,10
96,107,84,11
96,108,82,12
96,109,81,13
96,110,79,14
96,111,78,15
96,112,79,16
96,113,81,17
96,114,82,18
96,115,84,19
96,116,85,20
96,117,87,21
96,118,88,22
96,119,90,23
96,120,91,24
96,121,93,25
96,122,94,26
96,123,96,27
99,125,99,26
105,127,102,22
111,129,105,18
117,131,108,14
123,133,111,10
128,135,114,7
133,137,117,4
139,139,120,0
145,141,123,-4
151,143,126,-8
157,145,129,-12
163,147,132,-16
168,149,135,-19
173,151,138,-22
179,153,141,-26
181,154,142,-27
182,155,144,-27
182,156,145,-26
182,157,147,-25
182,158,148,-24
182,159,150,-23
182,160,151,-22
182,161,153,-21
182,162,154,-20
182,163,156,-19
182,164,157,-18
182,165,159,-17
182,166,160,-16
182,167,162,-15
182,168,163,-14
182,169,165,-13
182,170,166,-12
182,171,168,-11
182,172,169,-10
182,173,171,-9
182,174,172,-8
182,175,174,-7
182,176,175,-6
182,177,177,-5
182,178,178,-4
182,179,180,-3
182,180,181,-2
182,181,183,-1
182,182,184,0
182,183,186,1
182,184,187,2
182,185,189,3
182,186,190,4
179,188,193,9
174,190,196,16
169,192,199,23
164,194,202,30
158,196,205,38
152,198,208,46
150,198,0,48
149,66,114,-83
149,67,115,-82
149,68,116,-81
149,69,117,-80
149,70,118,-79
149,71,119,-78
149,72,120,-77
149,73,121,-76
149,74,122,-75
149,75,123,-74
149,76,124,-73
149,77,125,-72
149,78,126,-71
149,79,127,-70
149,80,128,-69
149,81,129,-68
149,82,130,-67
149,83,131,-66
149,84,132,-65
149,85,133,-64
149,86,134,-63
149,87,135,-62
146,89,137,-57
140,91,139,-49
134,93,141,-41
129,95,143,-34
124,97,145,-27
118,99,147,-19
112,101,149,-11
106,103,151,-3
100,105,153,5
94,107,155,13
92,108,156,16
91,109,157,18
91,110,158,19
91,111,159,20
91,112,160,21
91,113,161,22
91,114,162,23
91,115,163,24
94,117,165,23
99,119,167,20
105,121,169,16
111,123,171,12
113,124,172,11
114,125,173,11
114,126,174,12
114,127,175,13
114,128,176,14
114,129,177,15
117,132,175,15
123,135,173,12
128,138,171,10
133,141,169,8
139,144,167,5
141,146,166,5
142,147,165,5
142,149,164,7
142,150,163,8
142,152,162,10
142,153,161,11
142,155,160,13
142,156,159,14
142,158,158,16
142,159,157,17
142,161,156,19
142,162,155,20
142,164,154,22
142,165,153,23
142,167,152,25
142,168,151,26
142,170,150,28
142,171,149,29
142,173,148,31
142,174,147,32
142,176,146,34
142,177,145,35
142,179,144,37
142,180,143,38
142,182,142,40
142,183,141,41
142,185,140,43
142,186,139,44
142,188,138,46
142,189,137,47
142,191,136,49
142,192,135,50
142,194,134,52
142,195,133,53
142,197,132,55
142,198,131,56
142,200,130,58
142,198,129,56
142,197,128,55
142,195,127,53
142,194,126,52
142,192,125,50
142,191,124,49
142,189,123,47
142,188,122,46
142,186,121,44
142,185,120,43
142,183,119,41
142,182,118,40
142,180,117,38
142,179,116,37
142,177,115,35
142,176,114,34
142,174,113,32
142,173,112,31
142,171,111,29
142,170,110,28
142,168,109,26
142,167,108,25
142,165,107,23
142,164,106,22
142,162,105,20
142,161,104,19
142,159,103,17
142,158,102,16
142,156,101,14
142,155,100,13
142,153,99,11
142,152,98,10
142,150,97,8
139,147,95,8
134,144,93,10
129,141,91,12
128,140,90,12
127,138,89,11
127,137,88,10
127,135,87,8
127,134,86,7
127,132,85,5
127,131,84,4
127,129,85,2
